,date,lga_name19,value
5991,2021-11-24,NORTH SYDNEY,1
5992,2021-11-24,NORTHERN BEACHES,6
5993,2021-11-24,ORANGE,5
5994,2021-11-24,PARRAMATTA,8
5995,2021-11-24,PENRITH,9
5996,2021-11-24,PORT MACQUARIE-HASTINGS,2
5997,2021-11-24,PORT STEPHENS,1
5998,2021-11-24,QUEANBEYAN-PALERANG REGIONAL,2
5999,2021-11-24,RANDWICK,13
6000,2021-11-24,RICHMOND VALLEY,1
6001,2021-11-24,RYDE,1
6002,2021-11-24,SHELLHARBOUR,1
6003,2021-11-24,SNOWY MONARO REGIONAL,1
6004,2021-11-24,SUTHERLAND SHIRE,13
6005,2021-11-24,SYDNEY,15
6006,2021-11-24,THE HILLS SHIRE,3
6007,2021-11-24,WAGGA WAGGA,3
6008,2021-11-24,WARRUMBUNGLE SHIRE,4
6009,2021-11-24,WAVERLEY,10
6010,2021-11-24,WILLOUGHBY,1
6011,2021-11-24,WOLLONGONG,1
6012,2021-11-24,WOOLLAHRA,5
6013,2021-11-25,ALBURY,4
6014,2021-11-25,BATHURST REGIONAL,2
6015,2021-11-25,BAYSIDE,7
6016,2021-11-25,BLACKTOWN,8
6017,2021-11-25,BLUE MOUNTAINS,6
6018,2021-11-25,BROKEN HILL,3
6019,2021-11-25,BYRON,1
6020,2021-11-25,CAMPBELLTOWN,10
6021,2021-11-25,CANTERBURY-BANKSTOWN,33
6022,2021-11-25,CENTRAL COAST,4
6023,2021-11-25,CENTRAL DARLING,1
6024,2021-11-25,COFFS HARBOUR,3
6025,2021-11-25,CORRECTIONAL SETTINGS,1
6026,2021-11-25,CUMBERLAND,13
6027,2021-11-25,FAIRFIELD,10
6028,2021-11-25,GEORGES RIVER,2
6029,2021-11-25,GREATER HUME SHIRE,1
6030,2021-11-25,GRIFFITH,1
6031,2021-11-25,HORNSBY,4
6032,2021-11-25,HUNTERS HILL,1
6033,2021-11-25,INNER WEST,8
6034,2021-11-25,LAKE MACQUARIE,3
6035,2021-11-25,LANE COVE,2
6036,2021-11-25,LIVERPOOL,23
6037,2021-11-25,MID-COAST,2
6038,2021-11-25,MOREE PLAINS,4
6039,2021-11-25,NEWCASTLE,1
6040,2021-11-25,NORTH SYDNEY,1
6041,2021-11-25,NORTHERN BEACHES,15
6042,2021-11-25,ORANGE,3
6043,2021-11-25,PARRAMATTA,10
6044,2021-11-25,PENRITH,1
6045,2021-11-25,QUEANBEYAN-PALERANG REGIONAL,4
6046,2021-11-25,RANDWICK,3
6047,2021-11-25,RYDE,1
6048,2021-11-25,SNOWY MONARO REGIONAL,5
6049,2021-11-25,SNOWY VALLEYS,1
6050,2021-11-25,STRATHFIELD,2
6051,2021-11-25,SUTHERLAND SHIRE,12
6052,2021-11-25,SYDNEY,9
6053,2021-11-25,TAMWORTH REGIONAL,3
6054,2021-11-25,THE HILLS SHIRE,4
6055,2021-11-25,WAGGA WAGGA,2
6056,2021-11-25,WALGETT,1
6057,2021-11-25,WARRUMBUNGLE SHIRE,2
6058,2021-11-25,WAVERLEY,7
6059,2021-11-25,WOLLONGONG,8
6060,2021-11-25,WOOLLAHRA,6
6061,2021-11-26,ALBURY,3
6062,2021-11-26,ARMIDALE REGIONAL,1
6063,2021-11-26,BAYSIDE,4
6064,2021-11-26,BLACKTOWN,9
6065,2021-11-26,BLUE MOUNTAINS,1
6066,2021-11-26,CAMPBELLTOWN,3
6067,2021-11-26,CANTERBURY-BANKSTOWN,22
6068,2021-11-26,CENTRAL COAST,2
6069,2021-11-26,COONAMBLE,1
6070,2021-11-26,CUMBERLAND,15
6071,2021-11-26,EUROBODALLA,1
6072,2021-11-26,FAIRFIELD,25
6073,2021-11-26,GEORGES RIVER,5
6074,2021-11-26,HAWKESBURY,1
6075,2021-11-26,INNER WEST,4
6076,2021-11-26,KEMPSEY,2
6077,2021-11-26,KU-RING-GAI,1
6078,2021-11-26,LAKE MACQUARIE,6
6079,2021-11-26,LANE COVE,2
6080,2021-11-26,LIVERPOOL,13
6081,2021-11-26,MAITLAND,1
6082,2021-11-26,MID-COAST,6
6083,2021-11-26,MUSWELLBROOK,1
6084,2021-11-26,NEWCASTLE,7
6085,2021-11-26,NORTH SYDNEY,1
6086,2021-11-26,NORTHERN BEACHES,3
6087,2021-11-26,ORANGE,2
6088,2021-11-26,PARRAMATTA,6
6089,2021-11-26,PENRITH,1
6090,2021-11-26,PORT MACQUARIE-HASTINGS,2
6091,2021-11-26,PORT STEPHENS,1
6092,2021-11-26,QUEANBEYAN-PALERANG REGIONAL,2
6093,2021-11-26,RANDWICK,14
6094,2021-11-26,RYDE,2
6095,2021-11-26,SNOWY MONARO REGIONAL,1
6096,2021-11-26,SUTHERLAND SHIRE,10
6097,2021-11-26,SYDNEY,10
6098,2021-11-26,THE HILLS SHIRE,2
6099,2021-11-26,TWEED,1
6100,2021-11-26,WARRUMBUNGLE SHIRE,7
6101,2021-11-26,WAVERLEY,18
6102,2021-11-26,WILLOUGHBY,3
6103,2021-11-26,WOLLONGONG,1
6104,2021-11-26,WOOLLAHRA,9
6105,2021-11-27,ALBURY,1
6106,2021-11-27,ARMIDALE REGIONAL,1
6107,2021-11-27,BAYSIDE,11
6108,2021-11-27,BLACKTOWN,6
6109,2021-11-27,BLUE MOUNTAINS,2
6110,2021-11-27,CAMDEN,1
6111,2021-11-27,CAMPBELLTOWN,2
6112,2021-11-27,CANADA BAY,1
6113,2021-11-27,CANTERBURY-BANKSTOWN,13
6114,2021-11-27,CENTRAL COAST,2
6115,2021-11-27,CENTRAL DARLING,1
6116,2021-11-27,CESSNOCK,2
6117,2021-11-27,COBAR,1
6118,2021-11-27,CUMBERLAND,6
6119,2021-11-27,FAIRFIELD,15
6120,2021-11-27,FEDERATION,1
6121,2021-11-27,GEORGES RIVER,4
6122,2021-11-27,GREATER HUME SHIRE,3
6123,2021-11-27,HORNSBY,1
6124,2021-11-27,HOTEL QUARANTINE,1
6125,2021-11-27,HUNTERS HILL,2
6126,2021-11-27,INNER WEST,2
6127,2021-11-27,KEMPSEY,1
6128,2021-11-27,KU-RING-GAI,2
6129,2021-11-27,LANE COVE,2
6130,2021-11-27,LIVERPOOL,15
6131,2021-11-27,MAITLAND,1
6132,2021-11-27,MID-COAST,6
6133,2021-11-27,MOREE PLAINS,3
6134,2021-11-27,NEWCASTLE,1
6135,2021-11-27,NORTH SYDNEY,1
6136,2021-11-27,NORTHERN BEACHES,3
6137,2021-11-27,ORANGE,5
6138,2021-11-27,PARRAMATTA,7
6139,2021-11-27,PENRITH,2
6140,2021-11-27,RANDWICK,4
6141,2021-11-27,RYDE,1
6142,2021-11-27,SHOALHAVEN,1
6143,2021-11-27,SNOWY MONARO REGIONAL,4
6144,2021-11-27,STRATHFIELD,2
6145,2021-11-27,SUTHERLAND SHIRE,12
6146,2021-11-27,SYDNEY,13
6147,2021-11-27,THE HILLS SHIRE,2
6148,2021-11-27,WARRUMBUNGLE SHIRE,3
6149,2021-11-27,WAVERLEY,4
6150,2021-11-27,WILLOUGHBY,1
6151,2021-11-27,WOLLONGONG,3
6152,2021-11-27,WOOLLAHRA,7
6153,2021-11-28,ALBURY,2
6154,2021-11-28,BLACKTOWN,6
6155,2021-11-28,CABONNE,2
6156,2021-11-28,CAMDEN,1
6157,2021-11-28,CAMPBELLTOWN,2
6158,2021-11-28,CANADA BAY,1
6159,2021-11-28,CANTERBURY-BANKSTOWN,18
6160,2021-11-28,CENTRAL COAST,3
6161,2021-11-28,CESSNOCK,1
6162,2021-11-28,CUMBERLAND,8
6163,2021-11-28,FAIRFIELD,6
6164,2021-11-28,GEORGES RIVER,2
6165,2021-11-28,HAWKESBURY,1
6166,2021-11-28,HUNTERS HILL,2
6167,2021-11-28,INNER WEST,3
6168,2021-11-28,KU-RING-GAI,4
6169,2021-11-28,LAKE MACQUARIE,2
6170,2021-11-28,LANE COVE,2
6171,2021-11-28,LIVERPOOL,13
6172,2021-11-28,MAITLAND,1
6173,2021-11-28,MID-COAST,5
6174,2021-11-28,NORTH SYDNEY,2
6175,2021-11-28,NORTHERN BEACHES,7
6176,2021-11-28,PARRAMATTA,8
6177,2021-11-28,PENRITH,1
6178,2021-11-28,RANDWICK,3
6179,2021-11-28,RYDE,1
6180,2021-11-28,SNOWY MONARO REGIONAL,2
6181,2021-11-28,STRATHFIELD,1
6182,2021-11-28,SUTHERLAND SHIRE,7
6183,2021-11-28,SYDNEY,10
6184,2021-11-28,THE HILLS SHIRE,3
6185,2021-11-28,WAGGA WAGGA,1
6186,2021-11-28,WARRUMBUNGLE SHIRE,1
6187,2021-11-28,WAVERLEY,5
6188,2021-11-28,WILLOUGHBY,3
6189,2021-11-28,WOLLONGONG,4
6190,2021-11-29,ALBURY,1
6191,2021-11-29,BAYSIDE,1
6192,2021-11-29,BLACKTOWN,3
6193,2021-11-29,BLUE MOUNTAINS,2
6194,2021-11-29,BROKEN HILL,3
6195,2021-11-29,BURWOOD,1
6196,2021-11-29,CABONNE,13
6197,2021-11-29,CAMDEN,1
6198,2021-11-29,CAMPBELLTOWN,1
6199,2021-11-29,CANADA BAY,5
6200,2021-11-29,CANTERBURY-BANKSTOWN,17
6201,2021-11-29,CENTRAL COAST,6
6202,2021-11-29,CUMBERLAND,8
6203,2021-11-29,FAIRFIELD,11
6204,2021-11-29,FEDERATION,1
6205,2021-11-29,GEORGES RIVER,2
6206,2021-11-29,HAWKESBURY,2
6207,2021-11-29,INNER WEST,4
6208,2021-11-29,KEMPSEY,14
6209,2021-11-29,KIAMA,1
6210,2021-11-29,KU-RING-GAI,2
6211,2021-11-29,LAKE MACQUARIE,1
6212,2021-11-29,LISMORE,1
6213,2021-11-29,LIVERPOOL,15
6214,2021-11-29,MID-COAST,4
6215,2021-11-29,MID-WESTERN REGIONAL,1
6216,2021-11-29,MOREE PLAINS,5
6217,2021-11-29,NORTH SYDNEY,3
6218,2021-11-29,NORTHERN BEACHES,4
6219,2021-11-29,PENRITH,3
6220,2021-11-29,RANDWICK,5
6221,2021-11-29,SHELLHARBOUR,4
6222,2021-11-29,SNOWY MONARO REGIONAL,4
6223,2021-11-29,STRATHFIELD,1
6224,2021-11-29,SUTHERLAND SHIRE,5
6225,2021-11-29,SYDNEY,3
6226,2021-11-29,THE HILLS SHIRE,1
6227,2021-11-29,UPPER HUNTER SHIRE,1
6228,2021-11-29,WAVERLEY,3
6229,2021-11-29,WILLOUGHBY,1
6230,2021-11-29,WOLLONGONG,5
6231,2021-11-29,WOOLLAHRA,2
6232,2021-11-30,ARMIDALE REGIONAL,2
6233,2021-11-30,BAYSIDE,6
6234,2021-11-30,BLACKTOWN,6
6235,2021-11-30,CABONNE,7
6236,2021-11-30,CAMDEN,1
6237,2021-11-30,CAMPBELLTOWN,7
6238,2021-11-30,CANADA BAY,1
6239,2021-11-30,CANTERBURY-BANKSTOWN,35
6240,2021-11-30,CENTRAL COAST,2
6241,2021-11-30,CLARENCE VALLEY,1
6242,2021-11-30,CORRECTIONAL SETTINGS,1
6243,2021-11-30,CUMBERLAND,24
6244,2021-11-30,EDWARD RIVER,2
6245,2021-11-30,EUROBODALLA,1
6246,2021-11-30,FAIRFIELD,20
6247,2021-11-30,GEORGES RIVER,6
6248,2021-11-30,HAWKESBURY,2
6249,2021-11-30,INNER WEST,6
6250,2021-11-30,KEMPSEY,9
6251,2021-11-30,KU-RING-GAI,2
6252,2021-11-30,LAKE MACQUARIE,4
6253,2021-11-30,LANE COVE,1
6254,2021-11-30,LIVERPOOL,17
6255,2021-11-30,MID-COAST,4
6256,2021-11-30,MOREE PLAINS,2
6257,2021-11-30,NEWCASTLE,1
6258,2021-11-30,NORTH SYDNEY,1
6259,2021-11-30,NORTHERN BEACHES,3
6260,2021-11-30,PARRAMATTA,10
6261,2021-11-30,PENRITH,9
6262,2021-11-30,RANDWICK,13
6263,2021-11-30,RYDE,3
6264,2021-11-30,SHELLHARBOUR,1
6265,2021-11-30,STRATHFIELD,2
6266,2021-11-30,SUTHERLAND SHIRE,9
6267,2021-11-30,SYDNEY,5
6268,2021-11-30,THE HILLS SHIRE,3
6269,2021-11-30,WAGGA WAGGA,3
6270,2021-11-30,WARRUMBUNGLE SHIRE,1
6271,2021-11-30,WAVERLEY,2
6272,2021-11-30,WILLOUGHBY,2
6273,2021-11-30,WOLLONDILLY,1
6274,2021-11-30,WOLLONGONG,9
6275,2021-11-30,WOOLLAHRA,1
6276,2021-12-01,ALBURY,3
6277,2021-12-01,BAYSIDE,16
6278,2021-12-01,BLACKTOWN,25
6279,2021-12-01,BURWOOD,1
6280,2021-12-01,CABONNE,7
6281,2021-12-01,CAMDEN,4
6282,2021-12-01,CAMPBELLTOWN,2
6283,2021-12-01,CANADA BAY,4
6284,2021-12-01,CANTERBURY-BANKSTOWN,27
6285,2021-12-01,CENTRAL COAST,2
6286,2021-12-01,CLARENCE VALLEY,1
6287,2021-12-01,CUMBERLAND,27
6288,2021-12-01,EDWARD RIVER,1
6289,2021-12-01,FAIRFIELD,25
6290,2021-12-01,GEORGES RIVER,4
6291,2021-12-01,GUNNEDAH,1
6292,2021-12-01,HORNSBY,1
6293,2021-12-01,HUNTERS HILL,2
6294,2021-12-01,INNER WEST,10
6295,2021-12-01,KEMPSEY,2
6296,2021-12-01,KU-RING-GAI,1
6297,2021-12-01,LANE COVE,3
6298,2021-12-01,LISMORE,1
6299,2021-12-01,LIVERPOOL,26
6300,2021-12-01,MID-COAST,3
6301,2021-12-01,MOREE PLAINS,1
6302,2021-12-01,MOSMAN,2
6303,2021-12-01,MURRAY RIVER,1
6304,2021-12-01,NEWCASTLE,2
6305,2021-12-01,NORTH SYDNEY,2
6306,2021-12-01,NORTHERN BEACHES,2
6307,2021-12-01,ORANGE,2
6308,2021-12-01,PARRAMATTA,9
6309,2021-12-01,PENRITH,3
6310,2021-12-01,QUEANBEYAN-PALERANG REGIONAL,2
6311,2021-12-01,RANDWICK,11
6312,2021-12-01,RYDE,1
6313,2021-12-01,SHELLHARBOUR,1
6314,2021-12-01,SNOWY MONARO REGIONAL,1
6315,2021-12-01,STRATHFIELD,1
6316,2021-12-01,SUTHERLAND SHIRE,5
6317,2021-12-01,SYDNEY,3
6318,2021-12-01,THE HILLS SHIRE,5
6319,2021-12-01,WAGGA WAGGA,1
6320,2021-12-01,WAVERLEY,9
6321,2021-12-01,WILLOUGHBY,3
6322,2021-12-01,WOLLONDILLY,1
6323,2021-12-01,WOLLONGONG,17
6324,2021-12-01,WOOLLAHRA,4
6325,2021-12-02,BAYSIDE,6
6326,2021-12-02,BLACKTOWN,10
6327,2021-12-02,BURWOOD,1
6328,2021-12-02,BYRON,1
6329,2021-12-02,CABONNE,7
6330,2021-12-02,CAMDEN,3
6331,2021-12-02,CAMPBELLTOWN,10
6332,2021-12-02,CANTERBURY-BANKSTOWN,53
6333,2021-12-02,CUMBERLAND,29
6334,2021-12-02,FAIRFIELD,19
6335,2021-12-02,GEORGES RIVER,4
6336,2021-12-02,HAWKESBURY,1
6337,2021-12-02,HUNTERS HILL,3
6338,2021-12-02,INNER WEST,3
6339,2021-12-02,KEMPSEY,5
6340,2021-12-02,KIAMA,1
6341,2021-12-02,KU-RING-GAI,4
6342,2021-12-02,LAKE MACQUARIE,1
6343,2021-12-02,LANE COVE,2
6344,2021-12-02,LIVERPOOL,35
6345,2021-12-02,MID-COAST,2
6346,2021-12-02,MOSMAN,1
6347,2021-12-02,NEWCASTLE,4
6348,2021-12-02,NORTH SYDNEY,1
6349,2021-12-02,NORTHERN BEACHES,14
6350,2021-12-02,PARRAMATTA,12
6351,2021-12-02,PENRITH,22
6352,2021-12-02,PORT MACQUARIE-HASTINGS,1
6353,2021-12-02,QUEANBEYAN-PALERANG REGIONAL,1
6354,2021-12-02,RANDWICK,18
6355,2021-12-02,STRATHFIELD,2
6356,2021-12-02,SUTHERLAND SHIRE,3
6357,2021-12-02,SYDNEY,21
6358,2021-12-02,THE HILLS SHIRE,9
6359,2021-12-02,WAGGA WAGGA,2
6360,2021-12-02,WAVERLEY,16
6361,2021-12-02,WILLOUGHBY,1
6362,2021-12-02,WINGECARRIBEE,1
6363,2021-12-02,WOLLONGONG,14
6364,2021-12-02,WOOLLAHRA,6
6365,2021-12-02,YASS VALLEY,1
6366,2021-12-03,ALBURY,1
6367,2021-12-03,BALLINA,1
6368,2021-12-03,BATHURST REGIONAL,1
6369,2021-12-03,BAYSIDE,8
6370,2021-12-03,BLACKTOWN,19
6371,2021-12-03,BLUE MOUNTAINS,2
6372,2021-12-03,BYRON,2
6373,2021-12-03,CABONNE,13
6374,2021-12-03,CAMDEN,2
6375,2021-12-03,CAMPBELLTOWN,6
6376,2021-12-03,CANADA BAY,4
6377,2021-12-03,CANTERBURY-BANKSTOWN,46
6378,2021-12-03,CENTRAL COAST,4
6379,2021-12-03,CLARENCE VALLEY,1
6380,2021-12-03,CUMBERLAND,27
6381,2021-12-03,FAIRFIELD,31
6382,2021-12-03,GEORGES RIVER,8
6383,2021-12-03,HAWKESBURY,1
6384,2021-12-03,HORNSBY,2
6385,2021-12-03,HUNTERS HILL,1
6386,2021-12-03,INNER WEST,7
6387,2021-12-03,KEMPSEY,2
6388,2021-12-03,KIAMA,1
6389,2021-12-03,KU-RING-GAI,4
6390,2021-12-03,LAKE MACQUARIE,1
6391,2021-12-03,LANE COVE,4
6392,2021-12-03,LIVERPOOL,12
6393,2021-12-03,MAITLAND,1
6394,2021-12-03,MID-COAST,3
6395,2021-12-03,MOREE PLAINS,1
6396,2021-12-03,MOSMAN,1
6397,2021-12-03,NEWCASTLE,3
6398,2021-12-03,NORTHERN BEACHES,4
6399,2021-12-03,ORANGE,1
6400,2021-12-03,PARRAMATTA,10
6401,2021-12-03,PENRITH,3
6402,2021-12-03,QUEANBEYAN-PALERANG REGIONAL,1
6403,2021-12-03,RANDWICK,5
6404,2021-12-03,SHELLHARBOUR,2
6405,2021-12-03,SHOALHAVEN,1
6406,2021-12-03,SUTHERLAND SHIRE,2
6407,2021-12-03,SYDNEY,10
6408,2021-12-03,TAMWORTH REGIONAL,1
6409,2021-12-03,THE HILLS SHIRE,4
6410,2021-12-03,WAVERLEY,3
6411,2021-12-03,WENTWORTH,1
6412,2021-12-03,WILLOUGHBY,3
6413,2021-12-03,WINGECARRIBEE,1
6414,2021-12-03,WOLLONGONG,5
6415,2021-12-03,WOOLLAHRA,2
6416,2021-12-04,ALBURY,2
6417,2021-12-04,BAYSIDE,9
6418,2021-12-04,BLACKTOWN,16
6419,2021-12-04,BLUE MOUNTAINS,2
6420,2021-12-04,BYRON,1
6421,2021-12-04,CABONNE,3
6422,2021-12-04,CAMDEN,2
6423,2021-12-04,CAMPBELLTOWN,5
6424,2021-12-04,CANTERBURY-BANKSTOWN,64
6425,2021-12-04,CENTRAL COAST,10
6426,2021-12-04,CUMBERLAND,18
6427,2021-12-04,FAIRFIELD,17
6428,2021-12-04,GEORGES RIVER,6
6429,2021-12-04,GILGANDRA,1
6430,2021-12-04,HORNSBY,1
6431,2021-12-04,INNER WEST,6
6432,2021-12-04,KEMPSEY,1
6433,2021-12-04,KIAMA,2
6434,2021-12-04,KU-RING-GAI,4
6435,2021-12-04,LAKE MACQUARIE,2
6436,2021-12-04,LISMORE,1
6437,2021-12-04,LIVERPOOL,23
6438,2021-12-04,MID-COAST,2
6439,2021-12-04,MOSMAN,4
6440,2021-12-04,MURRAY RIVER,1
6441,2021-12-04,NEWCASTLE,3
6442,2021-12-04,NORTH SYDNEY,1
6443,2021-12-04,NORTHERN BEACHES,3
6444,2021-12-04,ORANGE,1
6445,2021-12-04,PARRAMATTA,3
6446,2021-12-04,PENRITH,11
6447,2021-12-04,QUEANBEYAN-PALERANG REGIONAL,1
6448,2021-12-04,RANDWICK,17
6449,2021-12-04,RYDE,2
6450,2021-12-04,SHOALHAVEN,1
6451,2021-12-04,STRATHFIELD,2
6452,2021-12-04,SUTHERLAND SHIRE,2
6453,2021-12-04,SYDNEY,16
6454,2021-12-04,TAMWORTH REGIONAL,2
6455,2021-12-04,THE HILLS SHIRE,2
6456,2021-12-04,WAVERLEY,7
6457,2021-12-04,WOLLONGONG,5
6458,2021-12-04,WOOLLAHRA,6
6459,2021-12-05,ALBURY,1
6460,2021-12-05,BAYSIDE,10
6461,2021-12-05,BLACKTOWN,8
6462,2021-12-05,CABONNE,3
6463,2021-12-05,CAMDEN,6
6464,2021-12-05,CAMPBELLTOWN,8
6465,2021-12-05,CANADA BAY,3
6466,2021-12-05,CANTERBURY-BANKSTOWN,45
6467,2021-12-05,CENTRAL COAST,2
6468,2021-12-05,CESSNOCK,2
6469,2021-12-05,COFFS HARBOUR,1
6470,2021-12-05,CORRECTIONAL SETTINGS,1
6471,2021-12-05,CUMBERLAND,21
6472,2021-12-05,FAIRFIELD,14
6473,2021-12-05,HUNTERS HILL,2
6474,2021-12-05,INNER WEST,10
6475,2021-12-05,KEMPSEY,3
6476,2021-12-05,KIAMA,1
6477,2021-12-05,KU-RING-GAI,2
6478,2021-12-05,LIVERPOOL,6
6479,2021-12-05,MID-COAST,1
6480,2021-12-05,MURRAY RIVER,1
6481,2021-12-05,NEWCASTLE,1
6482,2021-12-05,NORTH SYDNEY,3
6483,2021-12-05,NORTHERN BEACHES,6
6484,2021-12-05,PARRAMATTA,4
6485,2021-12-05,PENRITH,2
6486,2021-12-05,PORT MACQUARIE-HASTINGS,1
6487,2021-12-05,QUEANBEYAN-PALERANG REGIONAL,1
6488,2021-12-05,RANDWICK,4
6489,2021-12-05,SNOWY MONARO REGIONAL,2
6490,2021-12-05,STRATHFIELD,2
6491,2021-12-05,SUTHERLAND SHIRE,5
6492,2021-12-05,SYDNEY,14
6493,2021-12-05,THE HILLS SHIRE,5
6494,2021-12-05,WAGGA WAGGA,1
6495,2021-12-05,WAVERLEY,7
6496,2021-12-05,WILLOUGHBY,2
6497,2021-12-05,WOLLONGONG,3
6498,2021-12-05,WOOLLAHRA,4
6499,2021-12-06,ALBURY,5
6500,2021-12-06,BAYSIDE,7
6501,2021-12-06,BLACKTOWN,11
6502,2021-12-06,BURWOOD,1
6503,2021-12-06,BYRON,3
6504,2021-12-06,CAMDEN,3
6505,2021-12-06,CAMPBELLTOWN,2
6506,2021-12-06,CANTERBURY-BANKSTOWN,36
6507,2021-12-06,CENTRAL COAST,5
6508,2021-12-06,COFFS HARBOUR,1
6509,2021-12-06,CUMBERLAND,22
6510,2021-12-06,FAIRFIELD,21
6511,2021-12-06,FEDERATION,1
6512,2021-12-06,GEORGES RIVER,6
6513,2021-12-06,INNER WEST,9
6514,2021-12-06,KIAMA,1
6515,2021-12-06,KU-RING-GAI,2
6516,2021-12-06,LAKE MACQUARIE,2
6517,2021-12-06,LIVERPOOL,8
6518,2021-12-06,MID-COAST,3
6519,2021-12-06,MURRAY RIVER,1
6520,2021-12-06,NEWCASTLE,1
6521,2021-12-06,NORTH SYDNEY,3
6522,2021-12-06,NORTHERN BEACHES,5
6523,2021-12-06,PARRAMATTA,9
6524,2021-12-06,PENRITH,6
6525,2021-12-06,PORT MACQUARIE-HASTINGS,4
6526,2021-12-06,QUEANBEYAN-PALERANG REGIONAL,2
6527,2021-12-06,RANDWICK,5
6528,2021-12-06,RYDE,2
6529,2021-12-06,SHELLHARBOUR,3
6530,2021-12-06,SNOWY MONARO REGIONAL,1
6531,2021-12-06,STRATHFIELD,1
6532,2021-12-06,SUTHERLAND SHIRE,6
6533,2021-12-06,SYDNEY,12
6534,2021-12-06,THE HILLS SHIRE,3
6535,2021-12-06,TWEED,1
6536,2021-12-06,WAGGA WAGGA,1
6537,2021-12-06,WAVERLEY,4
6538,2021-12-06,WINGECARRIBEE,3
6539,2021-12-06,WOLLONGONG,7
6540,2021-12-06,WOOLLAHRA,1
6541,2021-12-07,ALBURY,2
6542,2021-12-07,BAYSIDE,10
6543,2021-12-07,BLACKTOWN,31
6544,2021-12-07,BLUE MOUNTAINS,1
6545,2021-12-07,BURWOOD,4
6546,2021-12-07,BYRON,5
6547,2021-12-07,CABONNE,2
6548,2021-12-07,CAMDEN,6
6549,2021-12-07,CAMPBELLTOWN,10
6550,2021-12-07,CANADA BAY,3
6551,2021-12-07,CANTERBURY-BANKSTOWN,60
6552,2021-12-07,CENTRAL COAST,3
6553,2021-12-07,COFFS HARBOUR,1
6554,2021-12-07,CUMBERLAND,21
6555,2021-12-07,FAIRFIELD,33
6556,2021-12-07,GEORGES RIVER,11
6557,2021-12-07,HORNSBY,2
6558,2021-12-07,HUNTERS HILL,3
6559,2021-12-07,INNER WEST,27
6560,2021-12-07,KEMPSEY,1
6561,2021-12-07,KU-RING-GAI,4
6562,2021-12-07,LIVERPOOL,32
6563,2021-12-07,MID-COAST,4
6564,2021-12-07,MOREE PLAINS,6
6565,2021-12-07,MOSMAN,1
6566,2021-12-07,MURRAY RIVER,1
6567,2021-12-07,NEWCASTLE,3
6568,2021-12-07,NORTHERN BEACHES,5
6569,2021-12-07,ORANGE,2
6570,2021-12-07,PARRAMATTA,6
6571,2021-12-07,PENRITH,9
6572,2021-12-07,PORT MACQUARIE-HASTINGS,6
6573,2021-12-07,QUEANBEYAN-PALERANG REGIONAL,1
6574,2021-12-07,RANDWICK,20
6575,2021-12-07,RYDE,2
6576,2021-12-07,SHELLHARBOUR,4
6577,2021-12-07,SHOALHAVEN,3
6578,2021-12-07,STRATHFIELD,8
6579,2021-12-07,SUTHERLAND SHIRE,4
6580,2021-12-07,SYDNEY,26
6581,2021-12-07,THE HILLS SHIRE,2
6582,2021-12-07,TWEED,2
6583,2021-12-07,WAGGA WAGGA,2
6584,2021-12-07,WAVERLEY,9
6585,2021-12-07,WOLLONGONG,7
6586,2021-12-07,WOOLLAHRA,4
6587,2021-12-08,ALBURY,2
6588,2021-12-08,BALLINA,1
6589,2021-12-08,BAYSIDE,20
6590,2021-12-08,BLACKTOWN,22
6591,2021-12-08,BLUE MOUNTAINS,1
6592,2021-12-08,BURWOOD,1
6593,2021-12-08,BYRON,8
6594,2021-12-08,CABONNE,4
6595,2021-12-08,CAMDEN,6
6596,2021-12-08,CAMPBELLTOWN,12
6597,2021-12-08,CANADA BAY,3
6598,2021-12-08,CANTERBURY-BANKSTOWN,51
6599,2021-12-08,CENTRAL COAST,6
6600,2021-12-08,COFFS HARBOUR,2
6601,2021-12-08,CUMBERLAND,26
6602,2021-12-08,DUNGOG,1
6603,2021-12-08,FAIRFIELD,15
6604,2021-12-08,GEORGES RIVER,15
6605,2021-12-08,GRIFFITH,1
6606,2021-12-08,HORNSBY,3
6607,2021-12-08,HUNTERS HILL,1
6608,2021-12-08,INNER WEST,14
6609,2021-12-08,KEMPSEY,1
6610,2021-12-08,KU-RING-GAI,5
6611,2021-12-08,LAKE MACQUARIE,2
6612,2021-12-08,LANE COVE,2
6613,2021-12-08,LISMORE,1
6614,2021-12-08,LIVERPOOL,27
6615,2021-12-08,MAITLAND,2
6616,2021-12-08,MID-COAST,8
6617,2021-12-08,NORTH SYDNEY,4
6618,2021-12-08,NORTHERN BEACHES,4
6619,2021-12-08,PARRAMATTA,10
6620,2021-12-08,PENRITH,15
6621,2021-12-08,PORT MACQUARIE-HASTINGS,9
6622,2021-12-08,QUEANBEYAN-PALERANG REGIONAL,3
6623,2021-12-08,RANDWICK,17
6624,2021-12-08,RYDE,6
6625,2021-12-08,SHELLHARBOUR,2
6626,2021-12-08,SHOALHAVEN,1
6627,2021-12-08,SNOWY MONARO REGIONAL,3
6628,2021-12-08,STRATHFIELD,10
6629,2021-12-08,SUTHERLAND SHIRE,6
6630,2021-12-08,SYDNEY,24
6631,2021-12-08,THE HILLS SHIRE,9
6632,2021-12-08,WAGGA WAGGA,1
6633,2021-12-08,WAVERLEY,12
6634,2021-12-08,WILLOUGHBY,1
